FIELD_x,ID,RA,DEC,Z_50_x,Z_ERR,PAB_FLUX,PAB_FLUX_ERR,OBS_PAB,FIELD_y,RA_x,DEC_x,Z_50_y,id3DHST,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,synth_Av,ir_A_V,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_beta_obs,ir_beta_obs_err,DL,restUjohnson,restVjohnson,PAB_FLUX_LIMIT,PAB_L_LIMIT,PAB_SFR_LIMIT,PAB_SFR_EX2_LIMIT,RAND,PAB_FLUX_LIMIT_RAND,PAB_L_LIMIT_RAND,PAB_SFR_LIMIT_RAND,PAB_SFR_EX2_LIMIT_RAND
GS3,33042,53.13310297800124,-27.75870335399942,0.01541584065547891,0.20823272327522482,0.40411848217181695,0.565306813788365,13017.631077203241,GS3,53.13310297800124,-27.75870335399942,0.01541584065547891,33042,4.49878,9.609,,0.576,0.3586,0.00525275,1,0.018936,8.44731e-05,0.0,5.66787,12.3065,,,0,-1.0,0.0,0,0.0858,6.15,-99.0,-99.0,-99.0,0.4284,4.49878,0.682511,-0.69112,-1.0644,-1.0644,0.0,67.4724600090793,22.671574,21.543862,0.565306813788365,3.0791421481054433e+36,-3.531570261498622,-4.184665017250952,0.09274993237544968,0.05243216875025178,2.855902260111767e+35,-4.564256659858216,-5.217351415610546
GS4,27629,53.15050986562146,-27.78386752930287,0.2300168033056322,0.13815597078864447,0.393347405285554,0.397195083773047,15768.815418378204,GS4,53.15050986562146,-27.78386752930287,0.2300168033056322,27629,0.0337565,0.03918,,0.266,1.4832,0.050203,0,0.16107,0.00175028,0.0,0.205314,0.611598,,,-1,0.211,-1.0,3,0.211,7.64,-99.0,-99.0,0.014624,0.26,0.0337565,0.00342252,-0.182565,-1.803,-1.803,0.0,1160.5714289142284,-14.887073,-15.774182,0.397195083773047,6.4008852755195835e+38,-1.2137599566903674,0.2578826322957417,0.6612972298343346,0.26266400860293243,4.232887701188482e+38,-1.3933632532366218,0.07827933574948731
GS3,34418,53.150246327,-27.75224185000001,0.1501037307880791,0.009334625117179552,0.35210315258256397,0.389448268589924,14744.329828703174,GS3,53.150246327,-27.75224185000001,0.1501037307880791,34418,0.000321664,0.2597,,1.274,0.6963,0.0378951,0,0.02286,0.000394733,0.1,0.134785,1.01274,,,0,-1.0,-1.0,0,0.0969,7.96,-99.0,-99.0,-99.0,0.1,0.000321664,0.000226953,-0.0181454,3.4961,3.4961,0.0,721.7918305901579,-10.99197,-13.545689,0.389448268589924,2.427538526665701e+38,-1.6348338688203512,1.8577636729392046,0.9580861768559695,0.373125002736497,2.325791106183714e+38,-1.6534292945541438,1.839168247205412
GS3,37545,53.19731246599999,-27.736315158,0.08912914385205653,0.3474632136457164,0.334174513274813,0.387822256207983,13962.635624183364,GS3,53.19731246599999,-27.736315158,0.08912914385205653,37545,0.000315328,2.643,,1.274,0.6788,0.0630111,2,0.018,0.000574049,0.0,0.151115,0.628916,,,-1,0.0183,-1.0,3,0.0183,5.89,1.664e-05,1.0268e-05,6.3719e-06,0.07,0.000315328,0.000357742,-0.00812888,5.1119,5.1119,0.0,411.62075620767786,-10.615256,-12.145532,0.387822256207983,7.861758341695567e+37,-2.1244803098521245,1.3767571538890793,0.03610638181539436,0.01400285845915313,2.838596484256216e+36,-3.5668963394629074,-0.06565887572170359
GS2,44810,53.118525955,-27.701049018,0.08505131990877525,0.01471979073317691,0.317663861238968,0.40419719728724396,13910.3579212305,GS2,53.118525955,-27.701049018,0.08505131990877525,44810,0.0096792,703.3,,1.274,0.2,0.0144684,2,0.029502,0.000762126,0.1,0.0514556,0.583495,,,0,-1.0,-1.0,0,0.2021,8.25,-99.0,-99.0,-99.0,0.4,0.0096792,0.0111141,-0.571347,6.7263,6.7263,0.0,391.680011506226,-14.969201,-16.82459,0.40419719728724396,7.419054215359526e+37,-2.149651455264177,-0.1354909189834017,0.9892312474839846,0.3998444977019906,7.339160256611419e+37,-2.1543536290189778,-0.14019309273820246
GS4,26559,53.14984075026587,-27.78744274151697,0.2443045496376177,0.004182717125030824,0.316070806601133,0.20509634448303,15951.984326354259,GS4,53.14984075026587,-27.78744274151697,0.2443045496376177,26559,0.00022344,0.6854,,1.274,1.5049,0.0699264,2,0.02163,0.000368499,0.0,0.0388501,0.299684,,,-1,0.0409,-1.0,3,0.0409,6.61,-99.0,-99.0,9.4826e-06,0.13,0.00022344,0.000200194,-0.0333741,4.4321,4.4321,0.0,1242.6545072976028,-10.865472,-13.052789,0.20509634448303,3.789231577489444e+38,-1.4414488521669497,2.2093902251401016,1.7360060111258662,0.3560484868824814,6.5781287960696245e+38,-1.2018976275279272,2.448941449779124
GN1,37966,189.3062176,62.369608306,0.1546590106557125,0.21782543302884705,0.286139370384282,1.12273998572035,14802.728516606234,GN1,189.3062176,62.369608306,0.1546590106557125,37966,0.309326,0.3614,0.4,0.294,0.2,0.881473,2,0.455016,0.491073,0.4,0.26262,0.43766,-16.495579,-16.90698,-1,0.1471,-1.0,3,0.1471,6.77,0.012621,0.0033072,0.0093142,0.54,0.309326,0.0245031,-1.28334,-1.7501,-1.7501,0.0,745.8441810522532,,,1.12273998572035,7.472532813831266e+38,-1.1465321691846952,-0.636948594787497,1.2538061285559547,1.4076982748709999,9.369107437817115e+38,-1.0483017808619053,-0.538718206464707
GS4,23108,53.18603599600002,-27.80216005499999,0.2272594239966357,0.04993784420406216,0.27544004465954897,0.602702969596589,15733.46581563687,GS4,53.18603599600002,-27.80216005499999,0.2272594239966357,23108,23.9126,33.63,,0.471,0.2,0.0239284,2,0.291072,0.00853526,0.2,0.292665,0.656505,,,-1,0.216,-1.0,3,0.216,7.41,0.03174,0.015312,0.016427,2.81,23.9126,1.82341,-116.029,-1.4366,-1.7055,0.0511,1144.853355743786,-21.227825,-21.377774,0.602702969596589,9.451385630894019e+38,-1.0445045165978968,-2.423131315811289,1.0937207393935395,0.6591887375418632,1.0337176480514881e+39,-1.0055980692097322,-2.384224868423124
GS4,27624,53.123760515,-27.78341839200001,0.1911961189033761,0.1162799452635172,0.251253871443885,0.45613453200628895,15271.134244341283,GS4,53.123760515,-27.78341839200001,0.1911961189033761,27624,0.0454239,0.04922,,0.19,1.1832,0.125422,0,0.09465,0.00274995,0.0,0.252436,0.70562,,,-1,0.1947,-1.0,3,0.1947,7.62,-99.0,-99.0,0.015337,0.29,0.0454239,0.00356937,-0.241874,-1.9494,-1.9494,0.0,943.0225395066511,-15.406949,-16.231851,0.45613453200628895,4.8532149575679644e+38,-1.333970472579594,0.008745108330029394,1.4995905907083973,0.6840150522938092,7.277835485054173e+38,-1.1579977658342457,0.18471781507537766
GS4,21946,53.13102735300115,-27.80842367900077,0.2561877861759279,0.031437511209159746,0.24122587911319698,0.715898155042841,16104.327418775396,GS4,53.13102735300115,-27.80842367900077,0.2561877861759279,21946,0.13453,0.2071,,0.468,2.0671,0.0811718,0,0.196932,0.00347804,0.0,0.38878,1.68331,,,0,0.26998,-1.0,2,0.2715,8.44,0.089001,0.032446,0.056556,0.32,0.13453,0.0180653,-0.31283,-1.3735,-1.3735,0.0,1311.728758866735,-15.712289,-16.866106,0.715898155042841,1.473776926654712e+39,-0.8515682470430974,0.01961261076239207,0.16155607489328266,0.11565769595206411,2.3809761553862068e+38,-1.643244953875275,-0.7720640960697854
GN4,20421,189.28208931,62.24241557599999,0.1414777982918077,0.24345753318874291,0.239895158463437,0.645994481671732,14633.745374100974,GN4,189.28208931,62.24241557599999,0.1414777982918077,20421,0.0017088,0.02627,0.0,1.26,1.4166,1.00979,0,0.235962,0.0604764,0.1,0.12885,0.46791,-12.146065,-13.539043,-1,0.1519,-1.0,3,0.1519,7.24,-99.0,-99.0,0.00231,0.12,0.0017088,0.000237423,-0.0276628,0.7584,1.8252,0.0,676.5746748039812,,,0.645994481671732,3.53795831962567e+38,-1.4712472877810754,1.2960614768704621,0.974411545563904,0.6294644813115055,3.447427434367121e+38,-1.4825048666127714,1.2848038980387662
GS4,26881,53.18077776300719,-27.7862553600029,0.155956230648385,0.024785047075592835,0.229275116708202,0.308107112312888,14819.358876912296,GS4,53.18077776300719,-27.7862553600029,0.155956230648385,26881,0.00877614,0.008715,,0.0,0.5647,0.0238367,0,0.119856,0.00124624,0.1,0.417791,0.574998,,,-1,0.0716,-1.0,3,0.0716,6.13,0.0044701,0.001031,0.0034391,0.12,0.00877614,9.06078e-05,-0.0276628,-2.2259,-2.2259,0.0,752.7154623051503,-13.456512,-13.966217,0.308107112312888,2.088602664224716e+38,-1.70014417234502,0.3565522850183047,2.120016530201134,0.6531921711758598,4.4278721731785265e+38,-1.3738049251204458,0.6828915322428788
GN4,20016,189.3234718517331,62.24049618322338,0.219260904325483,0.27631926880635826,0.196271645065935,0.866485396589496,15630.924793452692,GN4,189.3234718517331,62.24049618322338,0.219260904325483,20016,0.00214274,0.002897,0.2,0.379,1.2097,0.125464,0,0.229272,0.00751122,0.1,0.12784,0.34931,-12.232769,-13.321766,-1,0.2539,-1.0,3,0.2539,7.44,-99.0,-99.0,0.013153,0.12,0.00214274,0.000361083,-0.0276628,-1.5782,-1.5782,0.0,1099.4863593684797,,,0.866485396589496,1.253237461634301e+39,-0.9219666317141346,1.7470638913250744,1.0074022834854561,0.8728993671310593,1.2625142805999115e+39,-0.918763700773134,1.750266822266075
GS3,41897,53.172326186,-27.71516901,0.1557599203364509,0.050782821796239906,0.18992053707586498,0.981707032835258,14816.8421787133,GS3,53.172326186,-27.71516901,0.1557599203364509,41897,0.000592181,43.03,,1.274,1.1943,0.0644918,0,0.457326,0.0108271,0.0,0.521188,1.86716,,,0,0.15027,-1.0,2,0.1505,7.77,0.0099796,0.0023189,0.0076606,0.07,0.000592181,0.00067997,-0.00812888,6.7263,6.7263,0.0,751.6750007087203,-12.217546,-13.874317,0.981707032835258,6.6364304107259864e+38,-1.1980654552363603,2.0294800757318554,0.6769706005206618,0.6645867995538417,4.4926682804627544e+38,-1.3674956466825137,1.860049884285702
GN3,35017,189.25201456,62.325148151,0.2286542678088557,0.01967565121301756,0.167858532640631,1.5347182634235599,15751.34771330953,GN3,189.25201456,62.325148151,0.2286542678088557,35017,0.0539843,0.06733,0.0,0.338,0.9794,0.0386101,0,0.149778,0.00153131,0.5,0.494,1.18601,-15.445766,-16.191573,0,0.2244,0.2244,1,0.2456,7.6,0.066599,0.021342,0.045256,0.22,0.0539843,0.0063211,-0.119634,-1.663,-1.663,0.0,1152.7994698033988,,,1.5347182634235599,2.4402180017635957e+39,-0.6325713733605483,0.635161152274905,0.09955248217237311,0.15278501255908936,2.4292975911727433e+38,-1.6345192804654687,-0.36678675483001544
GN2,16080,189.23962658,62.22134484399998,0.1917005160238804,0.35032613009162755,0.144200474818654,0.383409651104496,15277.600615426149,GN2,189.23962658,62.22134484399998,0.1917005160238804,16080,0.00193873,0.009329,0.2,0.772,0.5618,0.410878,0,0.34383,0.0650157,0.1,0.10628,0.35732,-12.346416,-13.531272,-1,0.1538,-1.0,3,0.1538,7.04,0.0086456,0.0063618,0.0022838,0.13,0.00193873,0.000391905,-0.0333741,-0.4144,-0.4144,0.0,945.7967545884699,,,0.383409651104496,4.103468545060234e+38,-1.4068488912913324,1.305633778059509,0.22845408265169026,0.08759150012288225,9.374541421518018e+37,-2.0480499676509467,0.6644327016998948
GS3,36127,53.171538657,-27.743343628,0.2395010181271008,0.06778005214088946,0.137545136117058,0.833714517167334,15890.403052389434,GS3,53.171538657,-27.743343628,0.2395010181271008,36127,0.0209497,0.02508,,0.356,1.3491,0.245212,0,0.203034,0.011774,0.0,0.111863,0.42059,,,-1,0.2547,-1.0,3,0.2547,7.61,0.039267,0.024055,0.015211,0.29,0.0209497,0.000586963,-0.241874,-1.6271,-1.6271,0.0,1214.9395120045288,-14.618715,-15.633381,0.833714517167334,1.4723772742314615e+39,-0.8519808943984515,0.826841297357823,0.6275759205592464,0.5232191555948973,9.240285232863234e+38,-1.054314622595193,0.6245075691610815
GS3,37170,53.175845991,-27.737658816,0.09428627887761634,2.9796319743703874,0.11719736407764099,0.36318950775284703,14028.750095211042,GS3,53.175845991,-27.737658816,0.09428627887761634,37170,0.0193908,1793.0,,1.274,0.2837,0.0238309,2,0.018,0.000586215,0.0,0.0221981,0.368018,,,-1,-1.0,-1.0,0,0.2092,8.1,-99.0,-99.0,-99.0,0.45,0.0193908,0.0231587,-0.791259,6.8935,6.8935,0.0,436.98647500095973,-14.703854,-16.61346,0.36318950775284703,8.297776133801288e+37,-2.1010382862058066,-0.3886340132019128,0.23022694273682293,0.08361601000402961,1.9103716307996443e+37,-2.7388821398171928,-1.026477866813299
GN4,23274,189.3659305115426,62.25639609777537,0.2349993711851456,0.22321473551825768,0.11589411104566401,0.6781384136390359,15832.691938593567,GN4,189.3659305115426,62.25639609777537,0.2349993711851456,23274,0.0921947,0.1172,0.0,0.367,0.754,0.178722,0,0.241674,0.0146821,0.4,0.14156,0.29332,-15.364265,-15.985396,-1,0.2568,-1.0,3,0.2568,7.07,0.061273,0.044338,0.016935,0.39,0.0921947,0.00897605,-0.53272,-1.6048,-1.6048,0.0,1189.0752428990515,,,0.6781384136390359,1.1471744061134546e+39,-0.9603705508391869,0.07492349369192919,0.3380116957971006,0.2292187151792862,3.877583663854406e+38,-1.4314388229512858,-0.3961447784201697
GS5,41160,53.13080393663757,-27.71771106635111,0.07245058263313453,0.04160171833439642,0.10116923096302001,0.439209533196578,13748.816469356785,GS5,53.13080393663757,-27.71771106635111,0.07245058263313453,41160,0.00150853,11.49,,1.274,1.9411,0.247065,0,0.023742,0.0010616,0.0,0.124268,0.599591,,,-1,-1.0,-1.0,0,0.01,5.48,-99.0,-99.0,-99.0,0.14,0.00150853,0.00169308,-0.0397656,5.0433,5.0433,0.0,330.71610885065877,-12.262649,-14.057204,0.439209533196578,5.74744582316151e+37,-2.2605251138060396,0.5609209348218962,1.0713925500235992,0.47056582176615636,6.157770636599494e+37,-2.2305764916449604,0.5908695569829754
GS3,36686,53.18894819,-27.74082643699998,0.09038286314039157,0.019794807592583365,0.0999398664546878,0.393821043529678,13978.70830545982,GS3,53.18894819,-27.74082643699998,0.09038286314039157,36686,0.0226224,15.09,,1.274,0.2,0.0100683,2,0.028134,0.000484676,0.1,0.115839,0.934812,,,0,-1.0,-1.0,0,0.0923,7.82,-99.0,-99.0,-99.0,0.39,0.0226224,0.021045,-0.53272,3.2776,7.6446,0.0,417.7721745147228,-15.439222,-17.248582,0.393821043529678,8.223758894556403e+37,-2.1049296308753895,-0.45946830801061256,0.16382213208495236,0.06451660301095269,1.3472337158588213e+37,-2.8905570570586434,-1.2450957341938664
GS4,22252,53.16220584299845,-27.80544693500151,0.2793916002791932,0.008053675217020778,0.0573197491884652,1.09343057016049,16401.800315579258,GS4,53.16220584299845,-27.80544693500151,0.2793916002791932,22252,0.215295,0.3271,,0.453,1.2126,0.012962,0,0.69393,0.00382323,0.0,0.736411,2.42913,,,0,0.27826,-1.0,2,0.2821,8.51,-99.0,-99.0,0.10639,0.29,0.215295,0.0349482,-0.241874,-1.4106,-1.4106,0.0,1448.6734187890931,-16.58736,-17.500324,1.09343057016049,2.745520076812256e+39,-0.5813753761334866,0.08559067995860636,0.26875349670795173,0.293863289138001,7.378681209251779e+38,-1.1520212526383276,-0.48505519654623463
GS3,36298,53.191619736,-27.742728323,0.2629558983944273,0.01085377780671864,0.0440465240793461,0.342220194545165,16191.094617416558,GS3,53.191619736,-27.742728323,0.2629558983944273,36298,0.0219208,2027.0,,1.274,1.0368,0.13127,0,0.022002,0.000930562,0.0,0.0201741,0.305266,,,-1,-1.0,-1.0,0,0.2313,8.14,-99.0,-99.0,-99.0,0.49,0.0219208,0.0261804,-0.997621,6.8935,6.8935,0.0,1351.392628217249,-14.774359,-16.696856,0.342220194545165,7.477581480926335e+38,-1.1462388458962636,0.5129047544170613,1.054869571650434,0.3609976700299864,7.887873173765981e+38,-1.1230400808731886,0.5361035194401362
GS3,36509,53.15323029299999,-27.74153995700001,0.09197088132511484,3.1895812347349244,0.0232841446412383,0.443733619356434,13999.06669858797,GS3,53.15323029299999,-27.74153995700001,0.09197088132511484,36509,0.023979,2217.0,,1.274,0.2,0.0204121,2,0.026784,0.000998977,0.0,0.00688081,0.307929,,,-1,-1.0,-1.0,0,0.2396,8.28,-99.0,-99.0,-99.0,0.52,0.023979,0.0286386,-1.16663,6.8935,6.8935,0.0,425.5777645634417,-14.76212,-16.944431,0.443733619356434,9.615516587053712e+37,-2.03702737862465,-0.41685844631418956,0.09077324975968035,0.040279142656608515,8.728316887249758e+36,-3.079069494788449,-1.4589005624779885
GN3,33739,189.31935597,62.31458624499999,0.1635908860556408,0.1754286921522383,0.0207472271454107,0.525840903042604,14917.235159233314,GN3,189.31935597,62.31458624499999,0.1635908860556408,33739,0.140863,0.221,0.0,0.479,0.9684,0.114115,0,0.183246,0.00562262,0.5,0.48276,1.12061,-15.792991,-16.42384,0,0.2544,0.2544,1,0.2256,7.62,0.094256,0.027252,0.067004,0.25,0.140863,0.0178559,-0.165181,-1.347,-1.347,0.0,793.3507148924677,,,0.525840903042604,3.959836268966753e+38,-1.422322770881138,-0.5711197043309735,0.7971330708342266,0.4191651738125937,3.1565164450822153e+38,-1.5207919437071808,-0.6695888771570164
GS5,37494,53.12871072116392,-27.73636010302241,0.1792200670293284,0.1472583188310924,0.012779621092069602,0.5187918731596051,15117.60125931599,GS5,53.12871072116392,-27.73636010302241,0.1792200670293284,37494,0.0265578,0.03255,,0.344,3.2557,0.358701,1,0.263646,0.0168117,0.2,0.190427,0.522598,,,-1,0.1827,-1.0,3,0.1827,7.36,0.056806,0.047953,0.0088531,0.25,0.0265578,0.00216178,-0.165181,-1.6514,-1.6514,0.0,877.566806104337,-14.648919,-15.568543,0.5187918731596051,4.780198914133337e+38,-1.3405540311048156,0.23525387287664712,0.5160199280888197,0.2677069450808835,2.4666778999213386e+38,-1.627887557206499,-0.05207965322503627
GS4,29169,53.16792740997968,-27.7780665760014,0.2035365728046612,0.058551765186999484,0.0013757470809489599,0.488967577457047,15429.338863355757,GS4,53.16792740997968,-27.7780665760014,0.2035365728046612,29169,0.0538322,0.104,,0.543,0.7633,0.0161211,0,0.38187,0.00253346,0.0,0.40821,1.15997,,,0,0.2467,-1.0,2,0.245,7.95,0.046883,0.001106,0.045777,0.23,0.0538322,0.00920914,-0.133758,-1.1656,-1.1656,0.0,1011.2958772863908,-15.330123,-16.232726,0.488967577457047,5.983137251217326e+38,-1.2430710344698994,0.02588683672060954,0.4846239528104098,0.23696540018336434,2.8995716248921505e+38,-1.5576661588898233,-0.28870828769931434
